id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
250169,35054034,2014,01/11/2014,10.0,OWN,Low,88000,25725, 60 months,INDIVIDUAL,credit_card,High,Good Loan,17.86,D,18.83,9067.01,4143.92,0.0,651.29,ulster
250170,34964080,2014,01/11/2014,2.0,MORTGAGE,Medium,120000,12000, 60 months,INDIVIDUAL,other,High,Good Loan,13.66,C,13.9,3870.43,2119.53,0.0,277.11,Northern-Irl
250171,20448887,2014,01/11/2014,2.0,RENT,Low,27000,9450, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.31,C,24.31,3556.89,2472.85,0.0,324.41,leinster
250172,34884201,2014,01/11/2014,7.0,MORTGAGE,Low,55000,23050, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.49,B,23.87,10323.49,8196.67,0.0,738.26,cannught
250173,35034031,2014,01/11/2014,2.0,MORTGAGE,Low,60000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,13.56,10707.65,9150.09,0.0,766.12,Northern-Irl
250174,35094000,2014,01/11/2014,10.0,MORTGAGE,Low,52000,10850, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,22.18,5030.17,3765.35,0.0,360.33,leinster
250175,34442830,2014,01/11/2014,3.0,MORTGAGE,Low,75000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,25.06,29443.24,28000.0,0.0,697.99,cannught
250176,32299249,2014,01/11/2014,10.0,MORTGAGE,Low,95000,22425, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,22.99,F,17.36,8173.69,2956.31,0.0,632.05,Northern-Irl
250177,34752923,2014,01/11/2014,10.0,RENT,Low,85000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,20.99,E,19.65,7948.51,1098.7,4951.8,757.34,leinster
250178,34874017,2014,01/11/2014,8.0,RENT,Low,55000,10750, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,20.84,3561.76,1844.81,0.0,255.69,Northern-Irl
250179,34944071,2014,01/11/2014,7.0,RENT,Low,38000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,13.27,2269.03,1760.82,0.0,162.49,Northern-Irl
250180,35064189,2014,01/11/2014,6.0,RENT,Medium,120000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.67,B,5.9,3539.58,2867.55,0.0,253.18,Northern-Irl
250181,34373319,2014,01/11/2014,10.0,MORTGAGE,Low,72000,13500, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.24,E,26.35,3412.05,273.25,2392.93,351.99,leinster
250182,33271680,2014,01/11/2014,8.0,RENT,Low,40000,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.44,B,9.81,2760.03,2093.51,0.0,197.69,leinster
250183,34503833,2014,01/11/2014,4.0,MORTGAGE,Low,46100,2275, 36 months,INDIVIDUAL,credit_card,High,Good Loan,19.24,E,33.79,1166.52,734.19,0.0,83.67,cannught
250185,35014006,2014,01/11/2014,3.0,MORTGAGE,Low,38000,6075, 36 months,INDIVIDUAL,credit_card,High,Good Loan,18.54,E,11.43,3085.41,1972.47,0.0,221.28,ulster
250186,35074027,2014,01/11/2014,6.05,MORTGAGE,Low,68000,5000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.49,A,17.49,2141.61,1830.11,0.0,153.23,leinster
250187,35064124,2014,01/11/2014,6.05,RENT,Low,29000,10425, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.99,D,29.39,3167.45,928.58,1724.72,366.47,leinster
250188,34954112,2014,01/11/2014,1.0,MORTGAGE,Low,87000,20000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,14.94,6213.74,3661.27,0.0,444.79,Northern-Irl
250189,35084124,2014,01/11/2014,10.0,OWN,Medium,130000,30000, 60 months,INDIVIDUAL,medical,High,Good Loan,25.57,F,11.11,12425.78,4050.36,0.0,890.6,munster
250190,35004091,2014,01/11/2014,10.0,MORTGAGE,Low,46000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,23.12,4390.4,3601.03,0.0,314.25,leinster
250191,34442723,2014,01/11/2014,1.0,RENT,Low,48686,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.49,B,12.97,6718.11,5334.06,0.0,480.43,Northern-Irl
250192,34874114,2014,01/11/2014,10.0,RENT,Low,90000,19000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.54,E,25.23,6803.45,3014.55,0.0,488.08,munster
250193,34884199,2014,01/11/2014,3.0,RENT,Low,50000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,19.54,2763.85,2093.51,0.0,197.69,leinster
250194,35064167,2014,01/11/2014,10.0,MORTGAGE,Low,65000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.49,D,8.09,3950.14,2654.77,0.0,283.2,munster
250195,34463377,2014,01/11/2014,7.0,MORTGAGE,Low,55000,7250, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.31,C,18.68,7898.42,7250.0,0.0,248.89,Northern-Irl
250196,34884123,2014,01/11/2014,10.0,MORTGAGE,Low,52000,21825, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.66,C,23.17,7022.87,3854.99,0.0,504.0,cannught
250197,35054026,2014,01/11/2014,2.0,MORTGAGE,Low,100000,35000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,12.53,10299.82,5791.69,0.0,796.18,Northern-Irl
250198,34884212,2014,01/11/2014,0.5,RENT,Low,45000,7000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.49,B,20.24,3180.78,2465.2,0.0,227.49,ulster
250199,35033342,2014,01/11/2014,10.0,MORTGAGE,Low,56500,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,10.66,2195.27,1800.59,0.0,157.13,cannught
250200,35074065,2014,01/11/2014,10.0,MORTGAGE,Low,60000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,14.0,3949.98,3404.89,0.0,304.36,Northern-Irl
250201,34874055,2014,01/11/2014,0.5,MORTGAGE,Medium,130000,24000, 60 months,INDIVIDUAL,other,Low,Good Loan,10.49,B,23.31,7206.37,4535.25,0.0,515.74,Northern-Irl
250202,35094016,2014,01/11/2014,1.0,RENT,Low,50000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.49,B,15.06,8957.44,7112.04,0.0,640.57,Northern-Irl
250203,34864103,2014,01/11/2014,9.0,MORTGAGE,Medium,124000,7500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.66,C,19.48,3565.71,2560.23,0.0,255.1,munster
250204,34964063,2014,01/11/2014,1.0,MORTGAGE,High,300000,14000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,9.49,B,3.3,14644.75,14000.0,0.0,448.4,Northern-Irl
250205,30966176,2014,01/11/2014,5.0,RENT,Low,30000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.39,C,16.2,3476.89,2554.38,0.0,267.21,cannught
250206,35074083,2014,01/11/2014,1.0,MORTGAGE,Medium,102000,9600, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.31,C,37.47,4606.21,3256.03,0.0,329.56,munster
250207,34924112,2014,01/11/2014,2.0,RENT,Low,90000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,13.11,9087.78,7043.27,0.0,649.96,ulster
250208,33341162,2014,01/11/2014,9.0,RENT,Medium,105000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,30.81,10975.79,9002.37,0.0,785.61,ulster
250209,32879778,2014,01/11/2014,9.0,MORTGAGE,Low,35000,15400, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,20.99,E,21.67,7567.49,4483.26,0.0,580.12,cannught
250210,34894063,2014,01/11/2014,8.0,RENT,Low,24000,4000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.49,B,23.05,1815.34,1408.77,0.0,130.0,Northern-Irl
250211,35064077,2014,01/11/2014,10.0,OWN,Medium,175000,24000, 60 months,INDIVIDUAL,other,High,Good Loan,14.31,C,19.23,7834.18,4179.94,0.0,562.31,Northern-Irl
250212,35013943,2014,01/11/2014,9.0,MORTGAGE,Medium,120000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,23.77,27635.56,25000.0,0.0,842.23,leinster
250213,34914100,2014,01/11/2014,10.0,MORTGAGE,Low,80000,27000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,16.22,29421.86,27000.0,0.0,592.99,ulster
250214,34983992,2014,01/11/2014,6.05,RENT,Low,45000,16150, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.54,E,29.01,16480.61,16150.0,0.0,588.25,leinster
250216,35004018,2014,01/11/2014,10.0,RENT,Low,60000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,12.99,C,21.64,3761.66,2645.49,0.0,539.03,ulster
250217,35064155,2014,01/11/2014,9.0,MORTGAGE,Low,50000,9600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.49,A,12.77,4175.1,3480.24,0.0,298.58,munster
250218,34393283,2014,01/11/2014,4.0,MORTGAGE,Low,55000,8500, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.59,D,19.97,2666.72,1770.23,0.0,297.12,leinster
250219,35104040,2014,01/11/2014,5.0,RENT,Low,55000,13000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.31,C,30.26,14037.73,13000.0,0.0,304.59,cannught
250220,34943883,2014,01/11/2014,10.0,MORTGAGE,Low,45000,20700, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,30.48,6668.71,3123.3,0.0,516.01,leinster
250221,34994078,2014,01/11/2014,3.0,MORTGAGE,Low,55000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.39,C,16.8,4695.01,3557.61,0.0,334.01,ulster
250222,34903937,2014,01/11/2014,4.0,MORTGAGE,Low,96000,30000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.19,A,10.35,13170.92,10799.35,0.0,942.73,cannught
250223,34593629,2014,01/11/2014,10.0,MORTGAGE,Low,57444,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.99,A,16.98,4314.45,3642.64,0.0,308.73,Northern-Irl
250224,34713363,2014,01/11/2014,10.0,MORTGAGE,Low,55000,11850, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,28.15,4113.03,1939.7,0.0,295.4,cannught
250225,34444401,2014,01/11/2014,10.0,MORTGAGE,Low,81000,5000, 36 months,INDIVIDUAL,vacation,Low,Good Loan,9.49,B,29.16,5010.55,5000.0,0.0,160.15,Northern-Irl
250226,31317425,2014,01/11/2014,5.0,MORTGAGE,Medium,112000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,28.06,4423.39,1842.74,0.0,317.86,leinster
250227,35093739,2014,01/11/2014,0.5,RENT,Low,44400,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.49,B,32.73,6788.42,5282.44,0.0,487.47,munster
250228,35003940,2014,01/11/2014,8.0,RENT,Low,38000,13000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.39,C,15.13,6070.13,4493.78,0.0,434.22,ulster
250229,35104024,2014,01/11/2014,4.0,RENT,Low,21000,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.99,C,36.46,1445.8,966.77,0.0,207.97,ulster
250230,16411337,2014,01/11/2014,8.0,MORTGAGE,Low,55000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,21.69,6592.36,5401.48,0.0,471.37,cannught
250232,35043939,2014,01/11/2014,8.0,MORTGAGE,Low,100000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.99,E,23.82,12266.03,4835.06,0.0,946.68,Northern-Irl
250233,34884068,2014,01/11/2014,8.0,RENT,Low,50000,20950, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.86,D,30.1,7404.81,3374.75,0.0,530.4,leinster
250234,34293161,2014,01/11/2014,1.0,MORTGAGE,Medium,175000,10000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.31,C,4.37,4775.87,3490.38,0.0,343.29,leinster
250235,34943548,2014,01/11/2014,0.5,RENT,Low,70000,9725, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.99,D,17.02,4777.4,3243.48,0.0,341.86,leinster
250236,35053920,2014,01/11/2014,6.05,OWN,Low,65000,10000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,9.49,B,31.18,3494.73,2519.81,0.0,209.97,Northern-Irl
250237,34953948,2014,01/11/2014,0.5,OWN,Medium,110000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.67,B,10.01,8851.39,7168.62,0.0,632.93,cannught
250238,35033962,2014,01/11/2014,5.0,MORTGAGE,Medium,192297,22000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,22.66,7304.8,3775.38,0.0,523.27,leinster
250239,34272207,2014,01/11/2014,0.5,MORTGAGE,Low,45000,22400, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,8.45,7216.41,3379.84,0.0,558.39,ulster
250240,33661490,2014,01/11/2014,3.0,MORTGAGE,Low,66000,23000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.31,C,24.64,7526.04,4005.77,0.0,538.88,leinster
250241,34893980,2014,01/11/2014,4.0,MORTGAGE,Low,62000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.49,A,29.21,5215.09,4350.23,0.0,373.22,munster
250242,34993999,2014,01/11/2014,10.0,MORTGAGE,Low,90000,35000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,23.08,15052.14,11221.33,0.0,1162.34,Northern-Irl
250243,34903953,2014,01/11/2014,1.0,OWN,Medium,115000,28000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.59,D,14.28,13678.11,9375.84,0.0,978.74,leinster
250244,34943945,2014,01/11/2014,1.0,RENT,Medium,121000,20000, 36 months,INDIVIDUAL,other,High,Bad Loan,17.86,D,10.68,8639.96,5525.65,0.0,721.65,leinster
250245,34613319,2014,01/11/2014,4.0,MORTGAGE,Low,96720,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.99,A,19.81,6903.15,5828.25,0.0,493.97,Northern-Irl
250246,34353404,2014,01/11/2014,9.0,MORTGAGE,Medium,145000,14000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.31,C,15.37,15313.61,14000.0,0.0,328.01,ulster
250247,34913964,2014,01/11/2014,6.0,OWN,Low,70000,21350, 60 months,INDIVIDUAL,credit_card,High,Good Loan,19.24,E,32.01,7770.42,3334.59,0.0,556.66,ulster
250248,35043579,2014,01/11/2014,10.0,MORTGAGE,Low,54000,7900, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.86,D,36.47,3119.87,1985.58,0.0,285.05,ulster
250249,34894001,2014,01/11/2014,10.0,RENT,Low,76000,12000, 60 months,INDIVIDUAL,other,High,Good Loan,14.31,C,19.26,3926.7,2090.05,0.0,281.16,ulster
250250,34963986,2014,01/11/2014,6.05,RENT,Low,32244,8000, 36 months,INDIVIDUAL,other,Low,Good Loan,12.39,C,28.4,3735.43,2765.37,0.0,267.21,leinster
250251,34903936,2014,01/11/2014,5.0,RENT,Low,85000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.44,B,13.03,6903.61,5233.7,0.0,494.22,Northern-Irl
250252,34763385,2014,01/11/2014,10.0,MORTGAGE,Medium,125000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.66,C,6.34,3217.84,1766.35,0.0,230.93,munster
250253,34884090,2014,01/11/2014,7.0,RENT,Low,55000,6000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.59,D,7.11,2925.83,2009.11,0.0,209.73,munster
250254,35103981,2014,01/11/2014,8.0,MORTGAGE,Low,100000,31700, 60 months,INDIVIDUAL,major_purchase,High,Bad Loan,21.99,E,39.41,9590.01,3552.5,0.0,875.34,leinster
250255,34362625,2014,01/11/2014,10.0,OWN,Low,82800,27200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,24.25,10991.7,3765.58,0.0,790.41,cannught
250256,35013936,2014,01/11/2014,10.0,RENT,Low,54000,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,21.27,6746.34,4662.27,0.0,519.91,leinster
250257,35033354,2014,01/11/2014,5.0,MORTGAGE,Low,95000,26400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,16.12,27848.77,26400.0,0.0,809.02,Northern-Irl
250258,34873904,2014,01/11/2014,4.0,RENT,Low,58000,12400, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.49,A,14.33,4931.06,4202.84,0.0,380.0,Northern-Irl
250259,32029304,2014,01/11/2014,10.0,MORTGAGE,Medium,102000,35000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,16.49,D,19.07,38252.18,35000.0,0.0,860.28,munster
250260,35083970,2014,01/11/2014,2.0,OWN,Low,32000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.39,C,15.66,4662.37,3456.67,0.0,334.01,leinster
250261,34864018,2014,01/11/2014,8.0,MORTGAGE,Medium,107600,6000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,9.49,B,9.63,2687.23,2133.59,0.0,192.17,leinster
250262,35053924,2014,01/11/2014,10.0,MORTGAGE,Low,60000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.66,C,15.96,8363.17,4565.74,0.0,646.59,leinster
250263,35093943,2014,01/11/2014,10.0,MORTGAGE,Low,100000,35000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,C,24.34,36581.89,35000.0,0.0,796.18,ulster
250264,35053645,2014,01/11/2014,10.0,RENT,Low,46000,3000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.44,B,4.38,3202.23,3000.0,0.0,98.85,Northern-Irl
250265,34893883,2014,01/11/2014,4.0,MORTGAGE,Medium,108000,24000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.39,C,30.48,7507.5,4356.19,0.0,538.61,cannught
250266,32510156,2014,01/11/2014,4.0,MORTGAGE,Medium,119000,20000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.49,B,14.45,20567.33,20000.0,0.0,429.78,Northern-Irl
250267,34904002,2014,01/11/2014,10.0,MORTGAGE,Medium,104120,28000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,8.19,A,25.45,7971.32,5550.72,0.0,570.29,ulster
250268,34783326,2014,01/11/2014,10.0,MORTGAGE,Medium,112000,30000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.49,B,17.66,13420.27,10667.98,0.0,960.85,Northern-Irl
250269,34923335,2014,01/11/2014,2.0,MORTGAGE,Low,100000,14150, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.31,C,22.82,4630.17,2464.44,0.0,331.53,Northern-Irl
250270,35073981,2014,01/11/2014,10.0,RENT,Low,95000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.49,A,15.32,3228.0,2684.61,0.0,248.82,leinster
250271,27512408,2014,01/11/2014,10.0,MORTGAGE,Medium,125000,21000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,16.47,8607.99,6997.61,0.0,659.91,Northern-Irl
250272,34984050,2014,01/11/2014,2.0,RENT,Low,62500,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.67,B,16.36,8851.39,7168.62,0.0,632.93,munster
250273,34813534,2014,01/11/2014,6.05,RENT,Low,53000,15875, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,30.32,7633.44,4680.65,0.0,589.9,munster
250274,34884040,2014,01/11/2014,10.0,MORTGAGE,Low,57000,11975, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,19.35,3682.84,1896.15,0.0,284.83,munster
250275,34893938,2014,01/11/2014,0.5,MORTGAGE,Medium,145000,35000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,12.8,36315.96,35000.0,0.0,796.18,leinster
250276,35034020,2014,01/11/2014,10.0,RENT,Medium,150000,9600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.99,A,6.16,9815.98,9600.0,0.0,296.38,Northern-Irl
250277,34893502,2014,01/11/2014,10.0,MORTGAGE,Low,80000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.49,A,27.12,5139.71,4392.08,0.0,367.74,Northern-Irl
250278,34914007,2014,01/11/2014,10.0,MORTGAGE,Medium,113904,17600, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.59,D,13.76,5512.35,2749.73,0.0,424.18,Northern-Irl
250279,34963953,2014,01/11/2014,10.0,MORTGAGE,Medium,154000,20000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,21.76,22084.26,20000.0,0.0,444.79,leinster
250280,34362552,2014,01/11/2014,10.0,MORTGAGE,Low,58000,6000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,11.99,B,0.38,2781.65,2082.21,0.0,199.26,ulster
250281,35053986,2014,01/11/2014,6.0,MORTGAGE,Low,47000,9600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,29.34,4514.02,3298.87,0.0,323.42,cannught
250282,34423773,2014,01/11/2014,3.0,RENT,Low,60000,11550, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.66,C,2.14,3689.25,2040.07,0.0,266.72,ulster
250283,34984043,2014,01/11/2014,2.0,RENT,Low,62500,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.19,A,18.89,4076.15,3332.29,0.0,314.25,ulster
250284,34893683,2014,01/11/2014,10.0,MORTGAGE,Low,40000,14375, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.54,E,34.17,4770.9,2101.1,0.0,369.27,munster
250285,35003528,2014,01/11/2014,2.0,MORTGAGE,Low,80000,25000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.44,B,24.63,11499.88,8722.69,0.0,823.69,cannught
250286,34652991,2014,01/11/2014,10.0,RENT,Low,44000,14525, 60 months,INDIVIDUAL,credit_card,High,Good Loan,18.54,E,35.6,5208.72,2304.49,0.0,373.12,munster
250287,35073942,2014,01/11/2014,3.0,MORTGAGE,Low,40000,5375, 36 months,INDIVIDUAL,other,High,Good Loan,15.59,D,24.54,6125.91,5375.0,0.0,187.89,leinster
250288,35044006,2014,01/11/2014,1.0,OWN,Low,22571,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,16.81,4529.93,3108.23,0.0,346.61,munster
250289,34903940,2014,01/11/2014,10.0,RENT,Low,68000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.24,E,21.0,6736.22,2876.8,0.0,521.46,ulster
250290,34893969,2014,01/11/2014,3.0,RENT,Low,72000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.14,D,20.57,4982.11,3133.2,0.0,714.45,ulster
250291,34873968,2014,01/11/2014,10.0,MORTGAGE,Low,82668,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.99,A,31.81,10786.06,9106.52,0.0,771.82,ulster
250292,34733099,2014,01/11/2014,4.0,MORTGAGE,Low,45900,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,19.79,6842.59,2827.57,0.0,529.77,Northern-Irl
250293,34933978,2014,01/11/2014,10.0,RENT,Low,52000,3000, 36 months,INDIVIDUAL,other,High,Good Loan,14.99,C,23.19,2590.17,2352.25,0.0,103.99,ulster
250294,34993987,2014,01/11/2014,10.0,MORTGAGE,Medium,150000,30000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.31,C,15.26,14370.34,10174.86,0.0,1029.86,cannught
250295,34722840,2014,01/11/2014,5.0,RENT,Low,68000,13000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.99,D,15.33,6374.62,4335.67,0.0,456.98,ulster
250296,34943898,2014,01/11/2014,10.0,MORTGAGE,Low,85000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.14,D,11.46,6462.24,3017.67,0.0,498.56,munster
250297,35073988,2014,01/11/2014,2.0,MORTGAGE,Low,34960,11000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,C,5.01,3237.11,1820.27,0.0,250.23,leinster
250298,34993969,2014,01/11/2014,3.0,RENT,Low,42500,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.86,D,38.63,5041.7,3272.89,0.0,360.83,leinster
250299,35053977,2014,01/11/2014,2.0,RENT,Low,97000,14000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.24,E,29.98,1430.15,575.88,0.0,365.02,Northern-Irl
250300,34903915,2014,01/11/2014,10.0,MORTGAGE,Low,63000,8000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,15.99,D,17.17,8732.83,8000.0,0.0,281.22,Northern-Irl
250301,34984016,2014,01/11/2014,2.0,RENT,Low,50000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,8.55,11090.8,10000.0,0.0,332.1,Northern-Irl
250302,31157555,2014,01/11/2014,10.0,MORTGAGE,Medium,110000,25000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.99,C,26.34,26983.1,25000.0,0.0,594.62,cannught
250303,34333841,2014,01/11/2014,2.0,RENT,Low,75000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.54,E,24.24,5089.06,3250.27,0.0,364.24,Northern-Irl
250304,34393829,2014,01/11/2014,10.0,OWN,Low,56000,11200, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,C,37.44,5266.31,3848.63,0.0,377.32,Northern-Irl
250305,34973931,2014,01/11/2014,10.0,RENT,Low,97000,22000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.19,A,23.45,8967.27,7330.77,0.0,691.33,Northern-Irl
250306,34884077,2014,01/11/2014,0.5,OWN,Low,65300,24000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.99,A,30.09,10354.66,8742.3,0.0,740.95,Northern-Irl
250307,34893933,2014,01/11/2014,10.0,RENT,Low,42000,12075, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.86,D,21.43,6087.82,3951.98,0.0,435.7,munster
250308,34923975,2014,01/11/2014,1.0,MORTGAGE,Low,27000,11000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.39,C,16.89,5128.6,3802.32,0.0,367.41,munster
250309,34984038,2014,01/11/2014,10.0,OWN,Low,88969,20275, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.99,C,37.87,6235.35,3210.27,0.0,482.24,munster
250310,34913929,2014,01/11/2014,6.05,RENT,Low,22728,7000, 36 months,INDIVIDUAL,moving,Low,Good Loan,12.99,C,12.62,3291.52,2405.47,0.0,235.83,Northern-Irl
