id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
428143,12305801,2014,01/03/2014,1.0,MORTGAGE,Low,48000,9800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,15.85,6923.62,5649.57,0.0,314.71,leinster
428144,12407147,2014,01/03/2014,10.0,RENT,Medium,140000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,11.67,7885.29,6653.8,0.0,375.49,ulster
428145,12439130,2014,01/03/2014,10.0,MORTGAGE,Low,51000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,23.72,4191.44,3475.43,0.0,190.52,ulster
428146,11964897,2014,01/03/2014,7.0,MORTGAGE,Low,42000,2000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,28.57,1496.44,1124.42,0.0,68.02,cannught
428147,7436556,2014,01/03/2014,0.5,MORTGAGE,Medium,135000,24000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,8.63,27183.43,24000.0,0.0,533.75,ulster
428148,11705964,2014,01/03/2014,6.05,MORTGAGE,Low,64000,25000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,16.59,D,26.63,13548.04,6892.2,0.0,615.82,leinster
428150,12355276,2014,01/03/2014,7.0,MORTGAGE,Low,64000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,4.82,8249.01,6518.12,0.0,392.81,leinster
428151,10705629,2014,01/03/2014,10.0,MORTGAGE,Low,69000,8000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,23.34,9587.55,8000.0,0.0,275.92,Northern-Irl
428152,12745323,2014,01/03/2014,10.0,MORTGAGE,Low,62000,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.62,A,17.18,15241.99,15000.0,0.0,460.56,Northern-Irl
428153,12707683,2014,01/03/2014,4.0,RENT,Low,49000,5600, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,12.49,B,11.07,1123.92,794.63,0.0,187.32,ulster
428154,12715247,2014,01/03/2014,10.0,RENT,Low,50000,16000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,25.23,8307.86,4571.93,0.0,377.63,Northern-Irl
428155,12707668,2014,01/03/2014,10.0,OWN,Low,52000,10500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,23.77,7553.49,5581.96,0.0,359.69,leinster
428156,12697660,2014,01/03/2014,6.0,MORTGAGE,Low,49000,13300, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,9.01,10209.02,7383.19,0.0,465.04,cannught
428157,12686888,2014,01/03/2014,0.5,MORTGAGE,Medium,124000,9000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,14.9,6575.58,5113.25,0.0,298.89,leinster
428158,12607587,2014,01/03/2014,10.0,MORTGAGE,Medium,200000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.62,A,10.67,6754.88,5874.31,0.0,307.04,munster
428159,12705616,2014,01/03/2014,10.0,MORTGAGE,Low,60000,24450, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.49,E,20.84,14398.12,6263.78,0.0,654.46,Northern-Irl
428160,12687583,2014,01/03/2014,4.0,RENT,Low,64000,6500, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,15.99,6806.63,6500.0,0.0,224.19,ulster
428161,12607611,2014,01/03/2014,5.0,MORTGAGE,Low,72000,26300, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,21.03,18940.02,15036.45,0.0,860.91,cannught
428162,12617683,2014,01/03/2014,2.0,RENT,Medium,110000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,8.9,8249.01,6518.12,0.0,392.81,ulster
428163,12687231,2014,01/03/2014,8.0,MORTGAGE,Low,60000,11075, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,20.66,12176.29,11075.0,0.0,367.8,ulster
428164,12657640,2014,01/03/2014,10.0,MORTGAGE,Low,90000,5375, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,13.57,5436.15,5375.0,0.0,182.8,leinster
428165,12597638,2014,01/03/2014,10.0,MORTGAGE,Low,68000,15000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,18.14,7788.66,4286.23,0.0,354.03,Northern-Irl
428166,12617596,2014,01/03/2014,6.05,MORTGAGE,Low,60000,3000, 36 months,INDIVIDUAL,small_business,High,Good Loan,18.25,D,22.97,3512.69,3000.0,0.0,108.84,leinster
428167,12607636,2014,01/03/2014,10.0,MORTGAGE,High,205000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,27.57,13767.82,11656.66,0.0,625.81,Northern-Irl
428168,12705632,2014,01/03/2014,4.0,RENT,Low,60000,14000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,17.57,D,30.12,12065.52,9025.15,0.0,503.12,Northern-Irl
428169,12617067,2014,01/03/2014,4.0,RENT,Low,57750,7500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,20.95,7958.875364,7500.0,0.0,252.67,Northern-Irl
428170,12657617,2014,01/03/2014,3.0,OWN,Low,87000,16000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.62,A,19.27,10807.72,9398.8,0.0,491.26,Northern-Irl
428171,12647196,2014,01/03/2014,10.0,MORTGAGE,Medium,130000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.64,C,14.24,9251.76,4841.67,0.0,660.84,Northern-Irl
428172,12667633,2014,01/03/2014,10.0,MORTGAGE,High,230000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,23.05,13711.06,11676.72,0.0,623.23,cannught
428173,12617591,2014,01/03/2014,8.0,RENT,Low,39000,10600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,23.97,11144.76654,10600.0,0.0,330.32,ulster
428174,12687631,2014,01/03/2014,3.0,MORTGAGE,Low,73000,20000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.18,E,23.36,24289.01,20000.0,0.0,543.1,ulster
428175,12667269,2014,01/03/2014,4.0,RENT,Low,55000,11000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,20.12,8036.82,6249.52,0.0,365.31,ulster
428176,12596964,2014,01/03/2014,10.0,RENT,Low,55000,11500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,24.96,8124.6,6629.53,0.0,369.3,cannught
428177,12617674,2014,01/03/2014,10.0,MORTGAGE,Low,96000,13000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,11.84,15188.93,13000.0,0.0,336.66,ulster
428178,12686976,2014,01/03/2014,10.0,RENT,Low,70000,16000, 60 months,INDIVIDUAL,small_business,High,Good Loan,19.99,E,12.36,8900.22,3915.91,0.0,423.82,leinster
428179,12707000,2014,01/03/2014,5.0,MORTGAGE,Medium,135000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,13.03,8035.06,7074.56,0.0,365.23,cannught
428180,12667597,2014,01/03/2014,5.0,OWN,Low,75000,6050, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.16,C,18.62,6832.2,6050.0,0.0,207.25,cannught
428181,12686798,2014,01/03/2014,2.0,MORTGAGE,Low,46000,12900, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,27.08,16279.94,12900.0,0.0,329.34,ulster
428182,12607607,2014,01/03/2014,10.0,MORTGAGE,Low,95000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,19.16,7306.2,5681.38,0.0,332.1,Northern-Irl
428183,12665613,2014,01/03/2014,10.0,MORTGAGE,Medium,108000,21000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.03,A,12.85,21898.21,21000.0,0.0,639.15,cannught
428184,12637636,2014,01/03/2014,8.0,MORTGAGE,Medium,128000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,10.33,10802.22,8575.84,0.0,491.01,ulster
428185,12617672,2014,01/03/2014,10.0,MORTGAGE,Medium,136000,27000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,9.69,19726.52,15339.49,0.0,896.66,munster
428186,12667609,2014,01/03/2014,6.0,RENT,Low,100000,22300, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.31,C,16.07,24911.0,22300.0,0.0,776.43,ulster
428187,12657632,2014,01/03/2014,10.0,MORTGAGE,Low,92000,30000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,26.19,20957.2,17377.13,0.0,952.6,cannught
428188,12657599,2014,01/03/2014,10.0,RENT,Medium,110000,34100, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,16.59,D,5.03,16923.48,11304.42,0.0,1208.82,Northern-Irl
428189,12697561,2014,01/03/2014,1.0,MORTGAGE,Low,65000,15000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,13.65,C,12.52,7618.82,4363.68,0.0,346.31,Northern-Irl
428190,12657022,2014,01/03/2014,10.0,MORTGAGE,Low,73500,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.61,C,22.19,6076.14,3193.84,0.0,289.34,ulster
428191,12597609,2014,01/03/2014,5.0,MORTGAGE,Low,32000,7000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,21.31,7741.96,7000.0,0.0,239.79,Northern-Irl
428192,12687672,2014,01/03/2014,3.0,MORTGAGE,Low,24000,5600, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,15.18,4036.34,2986.06,0.0,190.45,cannught
428193,12597057,2014,01/03/2014,10.0,RENT,Low,47000,16875, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,16.96,10788.14,3999.67,0.0,490.37,leinster
428194,12677636,2014,01/03/2014,10.0,MORTGAGE,Low,100000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,19.56,11158.56,8632.47,0.0,531.36,Northern-Irl
428195,12697648,2014,01/03/2014,7.0,RENT,Low,35700,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,22.62,8523.77,6430.4,0.0,404.27,munster
428196,12617677,2014,01/03/2014,2.0,MORTGAGE,Medium,140000,9000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,15.49,10095.07,9000.0,0.0,289.02,leinster
428197,12685814,2014,01/03/2014,10.0,MORTGAGE,Medium,120000,19200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,5.8,9863.7,5534.28,0.0,448.35,Northern-Irl
428198,12667605,2014,01/03/2014,0.5,RENT,Low,69455,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.61,C,6.89,7925.64,5416.56,0.0,524.48,cannught
428199,12607557,2014,01/03/2014,4.0,OWN,Low,34000,6300, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,31.27,7130.77,6300.0,0.0,212.25,Northern-Irl
428200,12597629,2014,01/03/2014,0.5,MORTGAGE,Low,95000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,25.32,28406.91,25000.0,0.0,830.24,munster
428201,12637617,2014,01/03/2014,10.0,RENT,Low,78000,5000, 36 months,INDIVIDUAL,vacation,High,Bad Loan,22.45,E,18.91,1076.98,199.0,692.74,192.12,Northern-Irl
428202,12647553,2014,01/03/2014,9.0,MORTGAGE,Medium,140000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,11.33,13245.76,10193.95,0.0,602.08,cannught
428203,12687582,2014,01/03/2014,2.0,MORTGAGE,Low,50700,15000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,18.67,10802.22,8575.84,0.0,491.01,cannught
428204,12597085,2014,01/03/2014,10.0,MORTGAGE,Low,68000,7500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,13.41,6041.64,4074.27,0.0,274.62,cannught
428205,12657594,2014,01/03/2014,10.0,MORTGAGE,Low,80450,14850, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,24.11,8075.97,3710.69,0.0,384.57,cannught
428206,12707641,2014,01/03/2014,5.0,MORTGAGE,Low,78000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,9.71,13711.06,11676.72,0.0,623.23,munster
428207,12617397,2014,01/03/2014,2.0,RENT,Medium,142600,35000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.59,D,9.24,37366.35047,35000.0,0.0,862.15,Northern-Irl
428208,12637116,2014,01/03/2014,10.0,RENT,Low,90000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,17.17,12647.36,6774.43,0.0,574.88,Northern-Irl
428209,12607603,2014,01/03/2014,1.0,MORTGAGE,Low,58000,9000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,24.0,6575.58,5113.25,0.0,298.89,leinster
428210,12597668,2014,01/03/2014,9.0,MORTGAGE,Low,42000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.31,C,19.46,4779.0,1423.21,1904.6,287.44,munster
428211,12677580,2014,01/03/2014,10.0,MORTGAGE,Low,88500,35000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,19.99,E,19.88,40384.75,35000.0,0.0,927.1,Northern-Irl
428212,12617050,2014,01/03/2014,1.0,MORTGAGE,Low,42000,13200, 60 months,INDIVIDUAL,home_improvement,High,Bad Loan,25.83,G,0.0,3844.19,572.94,1874.74,393.89,Northern-Irl
428213,12647185,2014,01/03/2014,3.0,MORTGAGE,Low,24000,8000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,C,26.62,4243.8,2245.92,0.0,192.9,cannught
428214,12627041,2014,01/03/2014,10.0,OWN,Low,54000,19200, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,23.43,F,32.69,9895.69,2077.52,3889.47,546.02,leinster
428215,12617590,2014,01/03/2014,1.0,MORTGAGE,Low,47000,21075, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,17.8,25384.23,21075.0,0.0,733.78,cannught
428216,12587618,2014,01/03/2014,10.0,MORTGAGE,Medium,150000,10000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,17.57,D,6.77,5535.42,2707.32,0.0,251.61,ulster
428217,12697551,2014,01/03/2014,6.0,RENT,Low,45420,6800, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,5.44,4681.16,3963.37,0.0,212.78,Northern-Irl
428218,12637260,2014,01/03/2014,6.05,MORTGAGE,Low,28200,11225, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,15.31,C,15.28,4299.13,2904.37,0.0,390.83,ulster
428219,12667598,2014,01/03/2014,10.0,MORTGAGE,Low,70000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,29.09,6401.69,5613.18,0.0,304.36,cannught
428220,12706617,2014,01/03/2014,0.5,RENT,Low,55000,16800, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,17.96,11868.78,9684.67,0.0,539.49,cannught
428221,12627517,2014,01/03/2014,0.5,OWN,Low,39648,3500, 36 months,INDIVIDUAL,other,High,Good Loan,14.16,C,15.13,2517.9,1860.73,0.0,119.9,leinster
428222,12657604,2014,01/03/2014,10.0,OWN,Low,60000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,21.72,10478.6,8688.56,0.0,476.3,Northern-Irl
428223,12677651,2014,01/03/2014,10.0,OWN,Medium,165000,25000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.99,B,16.09,26798.50689,25000.0,0.0,842.23,Northern-Irl
428224,12597662,2014,01/03/2014,6.0,MORTGAGE,Low,50002,9000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,28.9,6782.6,5042.96,0.0,308.3,munster
428225,12647596,2014,01/03/2014,0.5,RENT,Medium,147000,24000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,12.23,16003.68,13219.58,0.0,762.08,leinster
428226,12657695,2014,01/03/2014,7.0,MORTGAGE,Low,34100,8500, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,5.84,9290.39,8500.0,0.0,284.32,leinster
428227,12677643,2014,01/03/2014,2.0,OWN,Medium,121669,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,11.02,20040.36,9352.88,0.0,906.38,ulster
428228,12706979,2014,01/03/2014,3.0,OWN,Low,62000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.62,A,16.8,11105.9,10197.46,0.0,368.45,Northern-Irl
428229,12677593,2014,01/03/2014,6.05,MORTGAGE,Low,90000,22000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.49,E,28.6,12955.36,5636.11,0.0,588.88,Northern-Irl
428230,12687642,2014,01/03/2014,10.0,RENT,Medium,108000,6200, 36 months,INDIVIDUAL,medical,Low,Good Loan,8.9,A,11.62,4134.27,3415.04,0.0,196.87,leinster
428231,12617681,2014,01/03/2014,8.0,MORTGAGE,Low,76000,18000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,22.12,21757.95,18000.0,0.0,415.57,cannught
428232,12647623,2014,01/03/2014,10.0,MORTGAGE,Low,76000,25000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,21.32,11942.7,6985.98,0.0,568.7,ulster
428233,12647578,2014,01/03/2014,6.05,RENT,Medium,119638,26000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,12.14,18995.9,14771.35,0.0,863.45,cannught
428234,12657687,2014,01/03/2014,6.0,OWN,Low,78000,12000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,8.42,8893.94,6774.38,0.0,404.27,leinster
428235,12647647,2014,01/03/2014,1.0,RENT,Low,20000,1700, 36 months,INDIVIDUAL,medical,High,Good Loan,15.61,C,14.05,2012.6,1700.0,0.0,59.45,leinster
428236,12617685,2014,01/03/2014,10.0,RENT,Medium,109000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,20.39,27660.38,24000.0,0.0,560.44,ulster
428237,12637552,2014,01/03/2014,7.0,MORTGAGE,Low,85000,20000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,25.57,F,20.06,12468.33,4380.27,0.0,593.73,leinster
428238,12707610,2014,01/03/2014,10.0,MORTGAGE,Medium,117000,30000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,20.09,16017.4,7693.23,0.0,754.81,leinster
428239,12676462,2014,01/03/2014,1.0,OWN,Low,32000,11500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,25.57,F,31.59,12704.26,11500.0,0.0,341.4,leinster
428240,12597600,2014,01/03/2014,1.0,MORTGAGE,Medium,110000,10400, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,10.9,7129.76,6071.9,0.0,324.08,leinster
428241,12627503,2014,01/03/2014,10.0,MORTGAGE,Low,85000,12000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,5.32,9191.82,6674.34,0.0,417.81,cannught
428242,12627070,2014,01/03/2014,0.5,OWN,Low,95000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,4.5,6985.88,5792.54,0.0,317.54,leinster
428243,12617689,2014,01/03/2014,0.5,RENT,Medium,115000,14000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,28.33,9597.72,8173.68,0.0,436.26,Northern-Irl
428244,12595999,2014,01/03/2014,2.0,RENT,High,392200,33025, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,18.25,D,9.85,20427.26,13370.45,0.0,1198.08,Northern-Irl
428245,12587602,2014,01/03/2014,10.0,RENT,Low,26000,10000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,27.52,5137.44,2882.54,0.0,233.52,munster
428246,12276904,2014,01/03/2014,5.0,MORTGAGE,Low,53000,17700, 60 months,INDIVIDUAL,credit_card,High,Good Loan,21.99,E,31.89,10752.72,4405.85,0.0,488.76,leinster
428247,12428936,2014,01/03/2014,10.0,RENT,Medium,141000,35000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,15.57,24450.14,20273.4,0.0,1111.37,Northern-Irl
428248,12577019,2014,01/03/2014,10.0,MORTGAGE,Medium,131000,20000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,3.3,13971.54,11584.83,0.0,635.07,cannught
428249,12577571,2014,01/03/2014,10.0,MORTGAGE,Low,70000,14000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.16,C,12.98,10550.76,7844.65,0.0,479.58,leinster
428250,12465730,2014,01/03/2014,10.0,MORTGAGE,Low,90000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,13.47,26160.28811,24000.0,0.0,612.72,leinster
428251,11417625,2014,01/03/2014,10.0,RENT,Low,65000,17600, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,26.1,9274.76,4967.95,0.0,421.58,leinster
428252,12586924,2014,01/03/2014,1.0,RENT,Low,75000,9000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,15.61,C,7.6,9223.49,7356.48,0.0,314.69,cannught
428253,12408967,2014,01/03/2014,8.0,MORTGAGE,Low,80000,12000, 36 months,INDIVIDUAL,house,High,Good Loan,19.47,D,26.01,14572.56,12000.0,0.0,442.73,leinster
428254,12587549,2014,01/03/2014,10.0,RENT,Low,80000,10500, 36 months,INDIVIDUAL,medical,High,Good Loan,14.64,C,20.91,11277.42,10499.99,0.0,362.14,leinster
428255,11744814,2014,01/03/2014,4.0,MORTGAGE,Low,20000,7200, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.57,D,18.14,4657.5,3131.78,0.0,258.75,Northern-Irl
428256,12587543,2014,01/03/2014,10.0,MORTGAGE,Medium,125000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,12.6,27487.67,25000.0,0.0,782.26,cannught
428257,11416249,2014,01/03/2014,0.5,MORTGAGE,Low,99000,13200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,13.79,13796.01,13200.0,0.0,337.0,cannught
428258,12576618,2014,01/03/2014,6.0,RENT,Low,90000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,11.15,8323.68,5626.12,0.0,287.44,ulster
428260,12567544,2014,01/03/2014,10.0,RENT,Low,43860,14400, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,16.11,16553.78,14400.0,0.0,493.28,cannught
428261,12567524,2014,01/03/2014,0.5,RENT,Low,50000,9600, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,16.61,6608.58,5595.22,0.0,300.39,Northern-Irl
428262,12577554,2014,01/03/2014,5.0,MORTGAGE,Low,53000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,10.98,4415.4,3398.15,0.0,200.7,leinster
428263,12246614,2014,01/03/2014,10.0,MORTGAGE,Low,35000,3000, 36 months,INDIVIDUAL,renewable_energy,High,Good Loan,15.61,C,13.37,3039.03,3000.0,0.0,104.9,leinster
428264,12455623,2014,01/03/2014,10.0,MORTGAGE,Low,90000,35000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.64,C,12.52,13278.43,9124.53,0.0,1207.13,Northern-Irl
428265,12458699,2014,01/03/2014,10.0,MORTGAGE,Low,79104,12000, 36 months,INDIVIDUAL,credit_card,High,Good Loan,16.59,D,21.8,12486.89,12000.0,0.0,425.39,Northern-Irl
428266,12499296,2014,01/03/2014,6.0,OWN,Low,55000,12800, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,20.09,9042.88,7378.79,0.0,411.04,munster
428267,11874796,2014,01/03/2014,4.0,MORTGAGE,Low,54000,22000, 36 months,INDIVIDUAL,home_improvement,High,Bad Loan,16.59,D,18.53,16377.48,11500.32,0.0,779.88,Northern-Irl
428268,12529131,2014,01/03/2014,10.0,RENT,Low,49500,16750, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,24.63,22715.22,16750.0,0.0,486.74,Northern-Irl
428269,12577535,2014,01/03/2014,4.0,RENT,Low,55000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,17.61,17209.72,14570.76,0.0,782.26,Northern-Irl
428270,11687474,2014,01/03/2014,3.0,MORTGAGE,High,207000,21000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,13.94,14670.04,12163.99,0.0,666.82,cannught
428271,12388934,2014,01/03/2014,6.05,MORTGAGE,Low,47500,14000, 60 months,INDIVIDUAL,credit_card,High,Bad Loan,14.16,C,10.99,5884.56,3222.14,0.0,326.92,Northern-Irl
428272,12577500,2014,01/03/2014,3.0,MORTGAGE,Medium,130000,1000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,12.16,1066.093725,1000.0,0.0,35.45,Northern-Irl
428273,12508863,2014,01/03/2014,1.0,RENT,Low,42000,5600, 36 months,INDIVIDUAL,other,High,Good Loan,16.59,D,18.43,4367.44,3089.05,0.0,198.52,leinster
428274,12577520,2014,01/03/2014,10.0,MORTGAGE,Low,33446,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.99,E,18.05,3973.35,1659.61,0.0,264.89,leinster
428275,12567556,2014,01/03/2014,2.0,MORTGAGE,Low,30000,4800, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,22.0,3642.1,2681.31,0.0,165.55,leinster
428276,12567089,2014,01/03/2014,10.0,OWN,Low,75000,23000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,13.6,11381.48,6831.89,0.0,517.34,ulster
428277,12567576,2014,01/03/2014,5.0,OWN,High,250000,18825, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,20.49,E,5.11,11111.0,4818.51,0.0,503.9,leinster
428278,12495998,2014,01/03/2014,0.5,MORTGAGE,Medium,170000,25000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.62,A,23.73,16119.6,13978.97,0.0,767.6,cannught
428279,12529198,2014,01/03/2014,8.0,OWN,Low,54000,23000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,18.09,16067.26,13322.55,0.0,730.33,Northern-Irl
428280,12585989,2014,01/03/2014,10.0,MORTGAGE,Low,44876,10000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,10.99,B,27.63,7201.48,5717.23,0.0,327.34,ulster
428281,12577540,2014,01/03/2014,9.0,RENT,Low,50000,13975, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,12.99,9746.31,7539.93,0.0,464.11,leinster
428282,12398038,2014,01/03/2014,5.0,RENT,Low,40000,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,22.95,4130.5,3497.16,0.0,187.75,leinster
428283,11906525,2014,01/03/2014,10.0,MORTGAGE,Low,84000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,10.81,6036.24,3211.9,0.0,287.44,munster
