id,year,issue_d,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
411909,13977798,2014,01/04/2014,10.0,OWN,Low,54000,8825, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,17.13,9559.87,8825.0,0.0,280.23,cannught
411910,13867820,2014,01/04/2014,2.0,MORTGAGE,Low,66000,8000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,16.89,5673.18,4287.09,0.0,269.52,cannught
411911,13937726,2014,01/04/2014,0.5,MORTGAGE,Low,35000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,23.32,6668.34,5508.31,0.0,317.54,leinster
411912,13877787,2014,01/04/2014,5.0,RENT,Low,41804,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,21.76,14716.57,12000.0,0.0,310.76,cannught
411913,13947790,2014,01/04/2014,0.5,MORTGAGE,Low,55000,16225, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,13.27,11751.39,8596.77,0.0,559.59,leinster
411914,13977797,2014,01/04/2014,6.05,OWN,Low,45000,10000, 36 months,INDIVIDUAL,house,High,Good Loan,22.45,E,16.83,12815.36,10000.0,0.0,384.24,leinster
411915,13927594,2014,01/04/2014,10.0,MORTGAGE,Medium,133000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,8.33,9816.03,8332.62,0.0,467.43,Northern-Irl
411916,13887788,2014,01/04/2014,10.0,MORTGAGE,High,545000,35000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,14.16,C,4.84,17225.71,9571.17,0.0,817.3,Northern-Irl
411917,13877735,2014,01/04/2014,0.5,MORTGAGE,Low,46000,11000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,17.19,11648.45917,11000.0,0.0,353.24,munster
411918,13857763,2014,01/04/2014,2.0,MORTGAGE,Low,57048,16200, 60 months,INDIVIDUAL,medical,High,Good Loan,15.31,C,17.84,17209.99004,16200.0,0.0,388.04,leinster
411919,13977729,2014,01/04/2014,2.0,MORTGAGE,Low,65000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,7.66,11596.27,10000.0,0.0,334.49,leinster
411920,13907820,2014,01/04/2014,0.5,OWN,Low,40000,16000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,14.91,10513.65,8871.65,0.0,500.65,cannught
411921,13897770,2014,01/04/2014,5.0,MORTGAGE,Medium,126000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,6.22,12929.0,7318.58,0.0,646.45,leinster
411922,13917757,2014,01/04/2014,10.0,MORTGAGE,Low,55000,14000, 60 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,12.33,16671.68,14000.0,0.0,314.9,leinster
411923,13907835,2014,01/04/2014,3.0,RENT,Low,60000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,11.7,4014.0,3056.26,0.0,200.7,ulster
411924,13857802,2014,01/04/2014,10.0,MORTGAGE,Low,44000,6150, 36 months,INDIVIDUAL,major_purchase,High,Good Loan,25.57,F,20.35,5174.19,3015.2,0.0,246.39,ulster
411925,13967537,2014,01/04/2014,2.0,MORTGAGE,Medium,107000,13200, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,19.04,14474.24,13200.0,0.0,413.04,leinster
411926,13957796,2014,01/04/2014,10.0,MORTGAGE,High,325000,30000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,13.51,15555.53,7834.24,0.0,738.98,cannught
411927,13967740,2014,01/04/2014,7.0,MORTGAGE,Low,82000,5725, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,14.46,3935.61,3109.84,0.0,187.41,cannught
411928,13917666,2014,01/04/2014,10.0,OWN,Medium,138000,28000, 36 months,INDIVIDUAL,medical,High,Good Loan,14.16,C,16.24,20142.36,14884.91,0.0,959.16,ulster
411929,13887787,2014,01/04/2014,0.5,MORTGAGE,Medium,150000,28000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,11.99,B,17.39,19627.27,15206.69,0.0,929.87,munster
411930,13867821,2014,01/04/2014,9.0,RENT,Low,27359,1000, 36 months,INDIVIDUAL,other,High,Good Loan,23.43,F,14.17,817.74,498.09,0.0,38.94,ulster
411931,13877828,2014,01/04/2014,1.0,MORTGAGE,Low,45000,5000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.16,C,10.03,3930.53,3011.8,0.0,171.28,leinster
411932,13937732,2014,01/04/2014,1.0,MORTGAGE,Low,90000,29500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,26.87,21366.24,15630.57,0.0,1017.44,cannught
411933,13847756,2014,01/04/2014,1.0,MORTGAGE,Low,83000,24000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,19.81,11895.24,6504.78,0.0,566.44,Northern-Irl
411934,13887838,2014,01/04/2014,6.05,MORTGAGE,Low,70000,7200, 36 months,INDIVIDUAL,debt_consolidation,Low,Bad Loan,7.9,A,28.12,2582.58,356.95,2132.0,225.29,munster
411935,13967762,2014,01/04/2014,6.05,RENT,Low,38000,6500, 36 months,INDIVIDUAL,other,Low,Good Loan,12.49,B,3.82,4565.82,3495.06,0.0,217.42,cannught
411936,13947804,2014,01/04/2014,2.0,RENT,Low,18000,6050, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,5.93,6739.28,6050.0,0.0,208.67,ulster
411937,13857778,2014,01/04/2014,3.0,MORTGAGE,Low,70000,24000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,14.78,25153.9,24000.0,0.0,762.08,leinster
411938,13957782,2014,01/04/2014,2.0,MORTGAGE,Low,42000,7000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.49,B,21.14,4683.0,3565.63,0.0,234.15,munster
411939,13897752,2014,01/04/2014,8.0,MORTGAGE,Low,45000,11000, 36 months,INDIVIDUAL,home_improvement,High,Bad Loan,16.59,D,13.86,7023.22,4572.57,0.0,389.94,Northern-Irl
411940,13967716,2014,01/04/2014,10.0,MORTGAGE,Low,76000,26000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,16.85,14462.7,6363.16,0.0,688.7,cannught
411941,13967794,2014,01/04/2014,5.0,MORTGAGE,Low,91000,15000, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.16,C,26.52,17309.04,15000.0,0.0,513.84,leinster
411942,13987774,2014,01/04/2014,10.0,MORTGAGE,Low,68000,13000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,6.72,13140.73,13000.0,0.0,295.73,Northern-Irl
411943,13987727,2014,01/04/2014,10.0,MORTGAGE,Low,56600,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,20.8,6561.08,6000.0,0.0,200.7,cannught
411944,13028700,2014,01/04/2014,2.0,OWN,Low,75000,27000, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,12.49,B,30.69,30568.58,27000.0,0.0,903.12,cannught
411945,12918708,2014,01/04/2014,6.05,RENT,Low,18000,5500, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,20.27,3532.4,2851.24,0.0,176.62,Northern-Irl
411946,13426966,2014,01/04/2014,10.0,RENT,Low,60000,16550, 60 months,INDIVIDUAL,major_purchase,High,Good Loan,16.59,D,23.46,8561.28,4324.16,0.0,407.68,cannught
411947,13477425,2014,01/04/2014,10.0,OWN,Low,30000,13000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,24.41,8766.87,7124.15,0.0,417.47,cannught
411948,13817368,2014,01/04/2014,7.0,MORTGAGE,Medium,105000,25700, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,13.71,12737.76,6965.46,0.0,606.56,munster
411949,13146218,2014,01/04/2014,8.0,MORTGAGE,Low,64000,26850, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,24.5,F,28.2,16385.04,6009.36,0.0,780.24,ulster
411950,12465372,2014,01/04/2014,2.0,MORTGAGE,Medium,139000,16000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,25.67,17527.65,16000.0,0.0,508.06,leinster
411951,13597910,2014,01/04/2014,10.0,RENT,Low,50000,19500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,34.01,9664.83,5285.07,0.0,460.23,cannught
411952,13517308,2014,01/04/2014,10.0,RENT,Low,45000,5000, 36 months,INDIVIDUAL,other,High,Bad Loan,22.45,E,14.35,3842.4,2364.63,0.0,192.12,Northern-Irl
411953,13438513,2014,01/04/2014,6.0,RENT,Low,85000,30000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,9.42,34895.46,30000.0,0.0,1063.48,ulster
411954,13737691,2014,01/04/2014,9.0,MORTGAGE,Low,80000,13975, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.99,E,10.64,16797.88,13975.0,0.0,533.64,leinster
411955,13466920,2014,01/04/2014,0.5,MORTGAGE,Medium,120000,27000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,8.13,16896.8,14210.12,0.0,844.84,munster
411956,13747427,2014,01/04/2014,7.0,RENT,Low,55000,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,14.64,C,34.67,3104.1,2186.82,0.0,206.94,ulster
411957,13317453,2014,01/04/2014,10.0,MORTGAGE,Low,95000,28000, 60 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,13.61,28602.59,28000.0,0.0,636.95,Northern-Irl
411958,13707659,2014,01/04/2014,10.0,RENT,Low,58008,3000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,17.52,3513.87,3000.0,0.0,109.85,cannught
411959,12495585,2014,01/04/2014,4.0,OWN,Low,42000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.47,D,26.91,7902.0,3339.0,0.0,393.0,Northern-Irl
411960,12918396,2014,01/04/2014,1.0,MORTGAGE,Low,68000,14925, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.92,D,27.0,8116.71,3729.37,0.0,386.51,cannught
411961,13478189,2014,01/04/2014,1.0,MORTGAGE,Low,80000,18700, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,23.65,9548.2,4472.36,0.0,477.41,munster
411962,13376831,2014,01/04/2014,10.0,MORTGAGE,Low,85000,26400, 60 months,INDIVIDUAL,credit_card,High,Good Loan,16.59,D,16.02,13656.51,6897.58,0.0,650.31,leinster
411963,13597355,2014,01/04/2014,10.0,MORTGAGE,Low,95000,24000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,18.89,25933.73,24000.0,0.0,762.08,Northern-Irl
411964,13106190,2014,01/04/2014,7.0,MORTGAGE,Low,80000,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,6.62,A,6.96,3868.83,3355.09,0.0,184.23,Northern-Irl
411965,13337436,2014,01/04/2014,10.0,MORTGAGE,Low,50000,15000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,21.03,17225.41,15000.0,0.0,354.03,Northern-Irl
411966,12496456,2014,01/04/2014,5.0,MORTGAGE,Low,88000,24000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,25.99,15770.37,13307.37,0.0,750.97,munster
411967,13567856,2014,01/04/2014,9.0,RENT,Low,60000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.9,A,18.04,11827.83,9980.58,0.0,563.23,ulster
411968,13488659,2014,01/04/2014,3.0,OWN,Low,60343,6600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,18.2,4401.18,3635.57,0.0,209.58,cannught
411969,13426968,2014,01/04/2014,6.0,MORTGAGE,Low,81282,9600, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,15.56,6791.82,5144.42,0.0,323.42,leinster
411970,13037198,2014,01/04/2014,6.05,RENT,Low,32000,5200, 36 months,INDIVIDUAL,home_improvement,High,Good Loan,14.64,C,3.38,3766.35,2755.33,0.0,179.35,Northern-Irl
411971,13506895,2014,01/04/2014,10.0,RENT,Low,68000,28200, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,26.3,13976.76,7642.95,0.0,665.56,ulster
411972,4534847,2014,01/04/2014,2.0,RENT,Low,74000,10000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,16.39,6743.73,5480.09,0.0,321.13,Northern-Irl
411973,10626622,2014,01/04/2014,10.0,MORTGAGE,Low,34000,10000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,16.98,7803.39,5103.98,0.0,371.59,cannught
411974,13787447,2014,01/04/2014,0.5,RENT,Low,66000,13200, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,22.46,15655.0,13200.0,0.0,304.76,Northern-Irl
411975,12995904,2014,01/04/2014,10.0,MORTGAGE,High,750000,17500, 36 months,INDIVIDUAL,home_improvement,Low,Good Loan,10.99,B,6.17,12029.85,9505.64,0.0,572.85,Northern-Irl
411976,13757546,2014,01/04/2014,10.0,MORTGAGE,Medium,189000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,17.6,17721.9,9315.17,0.0,843.9,leinster
411977,13827654,2014,01/04/2014,10.0,MORTGAGE,Medium,110000,21000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,22.91,23570.24,21000.0,0.0,687.42,ulster
411978,13078274,2014,01/04/2014,0.5,MORTGAGE,High,325000,30000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,7.83,33783.71,30000.0,0.0,1020.24,leinster
411979,13647705,2014,01/04/2014,4.0,RENT,Low,38000,8400, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,18.64,5942.79,4501.31,0.0,282.99,Northern-Irl
411980,11896549,2014,01/04/2014,10.0,RENT,Low,81000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,11.28,14149.59,10717.5,0.0,673.79,Northern-Irl
411981,12988129,2014,01/04/2014,9.0,MORTGAGE,Medium,148000,35000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,11.24,18492.81,8975.4,0.0,880.61,ulster
411982,13027095,2014,01/04/2014,10.0,MORTGAGE,Low,48000,9775, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,18.18,10541.18474,9775.0,0.0,346.52,ulster
411983,13176366,2014,01/04/2014,9.0,OWN,Low,20000,8350, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,15.49,5720.8,4201.91,0.0,286.04,ulster
411984,13817658,2014,01/04/2014,10.0,RENT,Low,95191,32425, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,31.24,23629.01,15830.3,0.0,1176.32,ulster
411985,13547745,2014,01/04/2014,2.0,RENT,Low,30000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,19.93,5502.0,2472.24,0.0,262.0,cannught
411986,13637502,2014,01/04/2014,4.0,RENT,Low,40000,10000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,14.07,5502.0,2472.24,0.0,262.0,leinster
411987,13787531,2014,01/04/2014,9.0,MORTGAGE,Low,26000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,21.24,6674.62,5112.03,0.0,332.1,Northern-Irl
411988,13508631,2014,01/04/2014,7.0,MORTGAGE,Medium,200000,28000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.18,E,12.47,15967.14,6694.97,0.0,760.34,Northern-Irl
411989,13157306,2014,01/04/2014,0.5,OWN,Low,41350,16425, 60 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.99,E,24.5,4848.62,1010.06,2238.14,435.08,Northern-Irl
411990,13707587,2014,01/04/2014,9.0,MORTGAGE,Low,66000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,20.73,6824.4,6000.0,0.0,202.14,ulster
411991,13787559,2014,01/04/2014,10.0,MORTGAGE,Low,57000,13000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,17.64,9197.16,6966.29,0.0,437.96,leinster
411992,13797718,2014,01/04/2014,10.0,MORTGAGE,Low,50000,14000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,8.9,A,24.99,9335.55,7711.5,0.0,444.55,Northern-Irl
411993,10140899,2014,01/04/2014,10.0,MORTGAGE,Medium,108000,14000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,3.78,15495.18,14000.0,0.0,458.28,ulster
411994,13567642,2014,01/04/2014,10.0,RENT,Low,55000,9600, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,16.59,D,12.42,6855.83,4745.32,0.0,340.32,cannught
411995,13527681,2014,01/04/2014,2.0,MORTGAGE,Medium,170000,14000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,15.3,8948.1,7858.38,0.0,426.1,leinster
411996,13687446,2014,01/04/2014,10.0,MORTGAGE,High,230000,35000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,18.92,D,9.64,19033.98,8745.39,0.0,906.38,ulster
411997,12175094,2014,01/04/2014,0.5,MORTGAGE,Low,60000,14225, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.99,E,24.36,11100.18,7260.24,0.0,528.58,munster
411998,12917293,2014,01/04/2014,10.0,MORTGAGE,Low,70000,10000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,20.49,E,18.56,5621.28,2423.75,0.0,267.68,Northern-Irl
411999,13408670,2014,01/04/2014,3.0,RENT,Low,35000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,29.8,3334.17,2754.15,0.0,158.77,Northern-Irl
412000,13317543,2014,01/04/2014,1.0,MORTGAGE,Low,95000,22000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,13.72,11139.45,5855.22,0.0,530.45,leinster
412001,12597571,2014,01/04/2014,10.0,OWN,Low,65000,10000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,17.06,7074.9,5358.87,0.0,336.9,cannught
412002,13378313,2014,01/04/2014,5.0,MORTGAGE,Low,64000,17000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,10.99,B,19.39,11699.56,9233.98,0.0,556.48,Northern-Irl
412003,13977667,2014,01/04/2014,6.05,OWN,Low,53000,16900, 60 months,INDIVIDUAL,small_business,High,Good Loan,22.45,E,18.75,9422.0,3716.33,0.0,471.1,cannught
412004,13977620,2014,01/04/2014,10.0,MORTGAGE,Medium,131000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,6.03,A,25.87,15978.69,14032.75,0.0,760.89,leinster
412005,13977641,2014,01/04/2014,10.0,MORTGAGE,Low,90000,7000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.62,A,10.35,7438.83,7000.0,0.0,218.13,ulster
412006,13987647,2014,01/04/2014,10.0,MORTGAGE,Medium,126000,11200, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,18.67,12447.17,11200.0,0.0,359.66,ulster
412007,13967672,2014,01/04/2014,10.0,OWN,Low,88000,10000, 36 months,INDIVIDUAL,other,Low,Good Loan,11.99,B,3.1,10829.4,10000.0,0.0,332.1,leinster
412008,13987611,2014,01/04/2014,6.05,MORTGAGE,Low,80191,30000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,18.25,D,14.26,16083.69,7593.47,0.0,765.89,leinster
412009,13987484,2014,01/04/2014,5.0,MORTGAGE,Low,70000,3000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,24.74,3070.78,3000.0,0.0,96.34,cannught
412010,13987689,2014,01/04/2014,2.0,RENT,Low,36000,13625, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,16.2,9868.32,7219.22,0.0,469.92,Northern-Irl
412011,13877731,2014,01/04/2014,0.5,RENT,Low,30000,5000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,7.9,A,22.08,3285.66,2772.55,0.0,156.46,Northern-Irl
412012,13917635,2014,01/04/2014,0.5,MORTGAGE,Medium,110000,9500, 36 months,INDIVIDUAL,other,Low,Good Loan,12.49,B,9.4,7355.4,5867.32,0.0,317.77,leinster
412013,13747530,2014,01/04/2014,2.0,RENT,Low,71000,6000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,9.4,6257.90987,6000.0,0.0,215.63,leinster
412014,13857684,2014,01/04/2014,7.0,MORTGAGE,Low,43500,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,15.12,3926.37,3333.01,0.0,186.97,leinster
412015,13917753,2014,01/04/2014,6.0,MORTGAGE,Low,70000,29325, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.99,B,21.62,20746.74,15714.42,0.0,987.94,leinster
412016,13907631,2014,01/04/2014,2.0,RENT,Low,50000,6775, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.99,B,20.14,4580.48,3438.5,0.0,228.25,leinster
412017,13877733,2014,01/04/2014,9.0,RENT,Low,75000,8500, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.16,C,26.74,6114.78,4518.78,0.0,291.18,leinster
412018,13967660,2014,01/04/2014,10.0,MORTGAGE,Low,80000,1200, 36 months,INDIVIDUAL,credit_card,High,Good Loan,14.16,C,15.88,1267.5821529999998,1200.0,0.0,41.11,leinster
412019,13967653,2014,01/04/2014,10.0,MORTGAGE,Low,89000,15200, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,13.77,11776.8,7786.77,0.0,560.8,cannught
412020,13937684,2014,01/04/2014,1.0,RENT,Low,32000,11500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,20.49,E,31.3,6464.43,2784.63,0.0,307.83,Northern-Irl
412021,13907708,2014,01/04/2014,10.0,MORTGAGE,Low,85000,6300, 36 months,INDIVIDUAL,other,Low,Bad Loan,12.99,B,23.94,2900.62,1041.71,1414.87,212.25,leinster
412022,13877703,2014,01/04/2014,7.0,RENT,Medium,110000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,9.67,B,20.79,12138.63,9864.08,0.0,578.03,ulster
412023,13887674,2014,01/04/2014,1.0,RENT,Low,28000,6000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,12.49,B,10.63,4214.7,3226.32,0.0,200.7,munster
412024,13847608,2014,01/04/2014,3.0,RENT,Low,58000,5650, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,13.65,C,23.92,4035.15,3014.16,0.0,192.15,cannught
412025,13937644,2014,01/04/2014,8.0,MORTGAGE,Medium,125000,20000, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,17.57,D,12.37,3425.0,1741.45,400.0,718.75,Northern-Irl
412026,13937633,2014,01/04/2014,10.0,OWN,Low,52000,15000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,18.51,10115.49,8220.03,0.0,481.69,leinster
412027,13777484,2014,01/04/2014,9.0,MORTGAGE,Low,78000,20000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,13.51,13748.28,10863.45,0.0,654.68,cannught
412028,13877705,2014,01/04/2014,2.0,MORTGAGE,Low,63200,20400, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.31,C,25.98,10488.65,5717.81,0.0,488.65,ulster
412029,13937695,2014,01/04/2014,8.0,RENT,Low,16000,5700, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,21.99,E,30.68,4570.86,2868.01,0.0,217.66,cannught
412030,13887749,2014,01/04/2014,10.0,RENT,Low,61000,12000, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,33.44,6340.53,3077.44,0.0,301.93,munster
412031,13867631,2014,01/04/2014,10.0,MORTGAGE,Low,60000,15000, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,19.47,D,31.72,11621.82,7684.28,0.0,553.42,leinster
412032,13857680,2014,01/04/2014,6.0,RENT,Medium,105000,25000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,27.99,16670.64,13770.54,0.0,793.84,leinster
412033,13567373,2014,01/04/2014,2.0,MORTGAGE,Low,60000,20000, 60 months,INDIVIDUAL,home_improvement,High,Good Loan,19.47,D,10.9,25164.19,20000.0,0.0,524.0,Northern-Irl
412034,13777655,2014,01/04/2014,3.0,RENT,Low,50000,6000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,12.49,B,23.07,4215.77,3226.31,0.0,200.7,ulster
412035,13877691,2014,01/04/2014,10.0,MORTGAGE,Low,69000,22000, 60 months,INDIVIDUAL,credit_card,High,Good Loan,14.64,C,22.35,10904.04,5962.79,0.0,519.24,ulster
412036,13927632,2014,01/04/2014,3.0,MORTGAGE,Low,35000,5500, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,14.64,C,4.7,2726.01,1490.7,0.0,129.81,cannught
412037,13937635,2014,01/04/2014,2.0,MORTGAGE,Low,45000,9000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,11.99,B,20.77,10106.17,9000.0,0.0,298.89,munster
412038,13937615,2014,01/04/2014,10.0,RENT,Low,60000,16100, 36 months,INDIVIDUAL,debt_consolidation,High,Bad Loan,19.47,D,10.46,9410.0,5593.81,0.0,594.0,ulster
412039,13917663,2014,01/04/2014,10.0,MORTGAGE,Low,90000,3000, 36 months,INDIVIDUAL,other,High,Good Loan,19.99,E,16.24,3521.9,3000.0,0.0,111.48,cannught
412040,13847627,2014,01/04/2014,2.0,OWN,Low,75000,15450, 36 months,INDIVIDUAL,major_purchase,Low,Good Loan,6.03,A,8.58,16569.83,15450.0,0.0,470.23,ulster
412041,13807454,2014,01/04/2014,3.0,RENT,Low,83000,14000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,10.99,B,16.67,9623.88,7604.51,0.0,458.28,Northern-Irl
412042,13867636,2014,01/04/2014,10.0,MORTGAGE,Medium,175000,8000, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,8.9,A,4.31,8559.62,8000.0,0.0,254.03,munster
412043,13617245,2014,01/04/2014,3.0,RENT,Low,55000,15300, 36 months,INDIVIDUAL,debt_consolidation,Low,Good Loan,9.67,B,13.4,10317.93,8384.57,0.0,491.33,Northern-Irl
412044,13897551,2014,01/04/2014,10.0,RENT,Low,53000,4800, 36 months,INDIVIDUAL,debt_consolidation,High,Good Loan,15.61,C,8.74,5644.48,4800.0,0.0,167.84,ulster
412045,13927698,2014,01/04/2014,10.0,MORTGAGE,Low,56628,25925, 60 months,INDIVIDUAL,credit_card,High,Good Loan,19.47,D,33.95,14264.04,6409.42,0.0,679.24,ulster
412046,13847625,2014,01/04/2014,10.0,RENT,Low,68000,18000, 36 months,INDIVIDUAL,credit_card,Low,Good Loan,7.62,A,12.32,11779.11,9999.02,0.0,560.91,munster
412047,13847705,2014,01/04/2014,1.0,RENT,Low,42000,16750, 60 months,INDIVIDUAL,debt_consolidation,High,Good Loan,17.57,D,19.79,8850.24,4295.5,0.0,421.44,munster
